is_product_purchased,id,location_id,income_id,housing_id
Y,1254,4,1254,1254
N,1255,1,1255,1255
N,1256,2,1256,1256
N,1257,4,1257,1257
Y,1258,1,1258,1258
Y,1259,4,1259,1259
Y,1260,4,1260,1260
Y,1261,2,1261,1261
Y,1262,2,1262,1262
Y,1263,3,1263,1263
N,1264,4,1264,1264
N,1265,3,1265,1265
N,1266,3,1266,1266
N,1267,3,1267,1267
N,1268,3,1268,1268
N,1269,3,1269,1269
Y,1270,3,1270,1270
Y,1271,3,1271,1271
Y,1272,1,1272,1272
N,1273,3,1273,1273
N,1274,3,1274,1274
Y,1275,2,1275,1275
N,1276,3,1276,1276
Y,1277,2,1277,1277
N,1278,4,1278,1278
N,1279,3,1279,1279
N,1280,2,1280,1280
Y,1281,1,1281,1281
Y,1282,3,1282,1282
N,1283,1,1283,1283
Y,1284,3,1284,1284
Y,1285,3,1285,1285
N,1286,2,1286,1286
N,1287,4,1287,1287
N,1288,1,1288,1288
Y,1289,4,1289,1289
Y,1290,3,1290,1290
N,1291,4,1291,1291
Y,1292,3,1292,1292
N,1293,4,1293,1293
Y,1294,3,1294,1294
N,1295,3,1295,1295
Y,1296,3,1296,1296
Y,1297,4,1297,1297
N,1298,1,1298,1298
N,1299,2,1299,1299
Y,1300,2,1300,1300
Y,1301,3,1301,1301
Y,1302,4,1302,1302
N,1303,2,1303,1303
N,1304,4,1304,1304
N,1305,2,1305,1305
Y,1306,3,1306,1306
Y,1307,1,1307,1307
N,1308,3,1308,1308
Y,1309,4,1309,1309
Y,1310,2,1310,1310
Y,1311,3,1311,1311
Y,1312,3,1312,1312
Y,1313,1,1313,1313
N,1314,3,1314,1314
N,1315,3,1315,1315
Y,1316,2,1316,1316
Y,1317,3,1317,1317
Y,1318,3,1318,1318
N,1319,4,1319,1319
Y,1320,3,1320,1320
Y,1321,4,1321,1321
Y,1322,3,1322,1322
Y,1323,3,1323,1323
Y,1324,1,1324,1324
N,1325,3,1325,1325
N,1326,3,1326,1326
Y,1327,4,1327,1327
Y,1328,4,1328,1328
Y,1329,1,1329,1329
Y,1330,4,1330,1330
N,1331,4,1331,1331
Y,1332,2,1332,1332
N,1333,2,1333,1333
N,1334,1,1334,1334
Y,1335,1,1335,1335
N,1336,3,1336,1336
N,1337,4,1337,1337
Y,1338,3,1338,1338
Y,1339,4,1339,1339
N,1340,3,1340,1340
Y,1341,4,1341,1341
Y,1342,4,1342,1342
Y,1343,4,1343,1343
N,1344,4,1344,1344
N,1345,2,1345,1345
Y,1346,2,1346,1346
N,1347,3,1347,1347
Y,1348,3,1348,1348
N,1349,4,1349,1349
Y,1350,2,1350,1350
N,1351,5,1351,1351
Y,1352,1,1352,1352
Y,1353,2,1353,1353
Y,1354,3,1354,1354
N,1355,1,1355,1355
N,1356,4,1356,1356
N,1357,3,1357,1357
Y,1358,1,1358,1358
Y,1359,3,1359,1359
Y,1360,3,1360,1360
Y,1361,1,1361,1361
Y,1362,3,1362,1362
N,1363,3,1363,1363
N,1364,3,1364,1364
Y,1365,3,1365,1365
N,1366,3,1366,1366
N,1367,3,1367,1367
N,1368,5,1368,1368
Y,1369,3,1369,1369
N,1370,3,1370,1370
N,1371,3,1371,1371
Y,1372,3,1372,1372
Y,1373,3,1373,1373
N,1374,1,1374,1374
Y,1375,1,1375,1375
N,1376,4,1376,1376
Y,1377,3,1377,1377
N,1378,3,1378,1378
Y,1379,4,1379,1379
Y,1380,4,1380,1380
Y,1381,3,1381,1381
N,1382,3,1382,1382
N,1383,3,1383,1383
Y,1384,4,1384,1384
N,1385,1,1385,1385
Y,1386,4,1386,1386
Y,1387,2,1387,1387
N,1388,1,1388,1388
N,1389,3,1389,1389
Y,1390,2,1390,1390
Y,1391,3,1391,1391
N,1392,3,1392,1392
Y,1393,3,1393,1393
Y,1394,1,1394,1394
Y,1395,3,1395,1395
Y,1396,3,1396,1396
Y,1397,3,1397,1397
N,1398,4,1398,1398
N,1399,4,1399,1399
N,1400,3,1400,1400
Y,1401,3,1401,1401
Y,1402,3,1402,1402
Y,1403,3,1403,1403
Y,1404,2,1404,1404
Y,1405,4,1405,1405
N,1406,3,1406,1406
N,1407,3,1407,1407
N,1408,2,1408,1408
Y,1409,4,1409,1409
Y,1410,2,1410,1410
N,1411,4,1411,1411
Y,1412,3,1412,1412
Y,1413,1,1413,1413
Y,1414,2,1414,1414
Y,1415,3,1415,1415
Y,1416,3,1416,1416
Y,1417,2,1417,1417
N,1418,3,1418,1418
N,1419,2,1419,1419
N,1420,3,1420,1420
N,1421,3,1421,1421
Y,1422,4,1422,1422
Y,1423,4,1423,1423
N,1424,2,1424,1424
N,1425,2,1425,1425
Y,1426,2,1426,1426
Y,1427,4,1427,1427
Y,1428,3,1428,1428
Y,1429,1,1429,1429
N,1430,2,1430,1430
N,1431,2,1431,1431
Y,1432,2,1432,1432
Y,1433,2,1433,1433
Y,1434,3,1434,1434
Y,1435,3,1435,1435
Y,1436,3,1436,1436
N,1437,4,1437,1437
Y,1438,4,1438,1438
Y,1439,3,1439,1439
Y,1440,3,1440,1440
Y,1441,3,1441,1441
N,1442,3,1442,1442
Y,1443,4,1443,1443
Y,1444,3,1444,1444
Y,1445,2,1445,1445
Y,1446,2,1446,1446
Y,1447,3,1447,1447
Y,1448,4,1448,1448
Y,1449,2,1449,1449
Y,1450,4,1450,1450
Y,1451,3,1451,1451
Y,1452,1,1452,1452
Y,1453,2,1453,1453
N,1454,3,1454,1454
Y,1455,2,1455,1455
Y,1456,3,1456,1456
Y,1457,2,1457,1457
Y,1458,2,1458,1458
Y,1459,2,1459,1459
Y,1460,3,1460,1460
Y,1461,3,1461,1461
N,1462,4,1462,1462
Y,1463,3,1463,1463
N,1464,3,1464,1464
N,1465,1,1465,1465
Y,1466,4,1466,1466
N,1467,3,1467,1467
N,1468,4,1468,1468
N,1469,2,1469,1469
N,1470,1,1470,1470
N,1471,1,1471,1471
Y,1472,3,1472,1472
Y,1473,3,1473,1473
Y,1474,4,1474,1474
Y,1475,4,1475,1475
Y,1476,2,1476,1476
Y,1477,3,1477,1477
Y,1478,3,1478,1478
N,1479,3,1479,1479
Y,1480,3,1480,1480
Y,1481,3,1481,1481
Y,1482,3,1482,1482
Y,1483,3,1483,1483
N,1484,3,1484,1484
Y,1485,1,1485,1485
N,1486,4,1486,1486
Y,1487,3,1487,1487
Y,1488,2,1488,1488
Y,1489,2,1489,1489
N,1490,4,1490,1490
N,1491,3,1491,1491
N,1492,3,1492,1492
Y,1493,3,1493,1493
N,1494,1,1494,1494
Y,1495,4,1495,1495
Y,1496,3,1496,1496
N,1497,1,1497,1497
Y,1498,3,1498,1498
Y,1499,4,1499,1499
N,1500,2,1500,1500
Y,1501,2,1501,1501
Y,1502,3,1502,1502
N,1503,4,1503,1503
N,1504,4,1504,1504
Y,1505,1,1505,1505
N,1506,2,1506,1506
N,1507,2,1507,1507
N,1508,4,1508,1508
N,1509,1,1509,1509
Y,1510,3,1510,1510
Y,1511,2,1511,1511
N,1512,3,1512,1512
Y,1513,2,1513,1513
N,1514,3,1514,1514
N,1515,4,1515,1515
Y,1516,3,1516,1516
Y,1517,3,1517,1517
Y,1518,4,1518,1518
Y,1519,2,1519,1519
N,1520,3,1520,1520
Y,1521,4,1521,1521
N,1522,1,1522,1522
Y,1523,2,1523,1523
Y,1524,3,1524,1524
N,1525,3,1525,1525
Y,1526,4,1526,1526
N,1527,4,1527,1527
Y,1528,1,1528,1528
Y,1529,3,1529,1529
N,1530,4,1530,1530
Y,1531,1,1531,1531
N,1532,1,1532,1532
N,1533,4,1533,1533
Y,1534,3,1534,1534
Y,1535,2,1535,1535
N,1536,4,1536,1536
N,1537,3,1537,1537
Y,1538,4,1538,1538
Y,1539,3,1539,1539
N,1540,4,1540,1540
Y,1541,3,1541,1541
N,1542,4,1542,1542
Y,1543,2,1543,1543
Y,1544,1,1544,1544
Y,1545,4,1545,1545
N,1546,3,1546,1546
N,1547,2,1547,1547
N,1548,2,1548,1548
N,1549,5,1549,1549
Y,1550,4,1550,1550
Y,1551,2,1551,1551
N,1552,3,1552,1552
N,1553,4,1553,1553
N,1554,4,1554,1554
N,1555,3,1555,1555
Y,1556,3,1556,1556
Y,1557,1,1557,1557
Y,1558,3,1558,1558
N,1559,4,1559,1559
Y,1560,4,1560,1560
Y,1561,1,1561,1561
N,1562,2,1562,1562
N,1563,3,1563,1563
Y,1564,2,1564,1564
N,1565,3,1565,1565
Y,1566,2,1566,1566
N,1567,5,1567,1567
N,1568,3,1568,1568
Y,1569,4,1569,1569
Y,1570,3,1570,1570
N,1571,2,1571,1571
N,1572,1,1572,1572
Y,1573,2,1573,1573
Y,1574,1,1574,1574
Y,1575,3,1575,1575
Y,1576,1,1576,1576
N,1577,3,1577,1577
Y,1578,3,1578,1578
N,1579,2,1579,1579
N,1580,4,1580,1580
Y,1581,2,1581,1581
Y,1582,1,1582,1582
Y,1583,1,1583,1583
Y,1584,3,1584,1584
N,1585,2,1585,1585
Y,1586,3,1586,1586
Y,1587,3,1587,1587
N,1588,3,1588,1588
N,1589,3,1589,1589
Y,1590,1,1590,1590
Y,1591,4,1591,1591
Y,1592,4,1592,1592
N,1593,4,1593,1593
Y,1594,1,1594,1594
Y,1595,2,1595,1595
N,1596,3,1596,1596
Y,1597,4,1597,1597
Y,1598,3,1598,1598
N,1599,3,1599,1599
Y,1600,3,1600,1600
Y,1601,2,1601,1601
Y,1602,4,1602,1602
N,1603,1,1603,1603
N,1604,2,1604,1604
N,1605,3,1605,1605
N,1606,4,1606,1606
N,1607,3,1607,1607
N,1608,2,1608,1608
Y,1609,4,1609,1609
N,1610,3,1610,1610
Y,1611,2,1611,1611
Y,1612,3,1612,1612
N,1613,3,1613,1613
N,1614,1,1614,1614
Y,1615,1,1615,1615
Y,1616,3,1616,1616
N,1617,2,1617,1617
Y,1618,3,1618,1618
N,1619,2,1619,1619
N,1620,1,1620,1620
Y,1621,4,1621,1621
Y,1622,4,1622,1622
Y,1623,1,1623,1623
Y,1624,3,1624,1624
N,1625,4,1625,1625
N,1626,3,1626,1626
Y,1627,3,1627,1627
N,1628,3,1628,1628
N,1629,3,1629,1629
Y,1630,3,1630,1630
Y,1631,1,1631,1631
Y,1632,3,1632,1632
N,1633,4,1633,1633
N,1634,4,1634,1634
N,1635,3,1635,1635
N,1636,3,1636,1636
Y,1637,4,1637,1637
Y,1638,2,1638,1638
Y,1639,2,1639,1639
Y,1640,2,1640,1640
Y,1641,3,1641,1641
Y,1642,3,1642,1642
N,1643,3,1643,1643
Y,1644,4,1644,1644
N,1645,3,1645,1645
Y,1646,2,1646,1646
N,1647,2,1647,1647
N,1648,3,1648,1648
N,1649,4,1649,1649
Y,1650,3,1650,1650
Y,1651,3,1651,1651
N,1652,3,1652,1652
Y,1653,4,1653,1653
N,1654,2,1654,1654
Y,1655,3,1655,1655
N,1656,3,1656,1656
N,1657,4,1657,1657
Y,1658,3,1658,1658
N,1659,3,1659,1659
N,1660,1,1660,1660
Y,1661,3,1661,1661
N,1662,1,1662,1662
N,1663,2,1663,1663
Y,1664,2,1664,1664
Y,1665,4,1665,1665
N,1666,4,1666,1666
N,1667,1,1667,1667
N,1668,4,1668,1668
N,1669,3,1669,1669
Y,1670,2,1670,1670
Y,1671,3,1671,1671
Y,1672,1,1672,1672
Y,1673,1,1673,1673
N,1674,4,1674,1674
Y,1675,3,1675,1675
Y,1676,2,1676,1676
Y,1677,1,1677,1677
Y,1678,3,1678,1678
N,1679,3,1679,1679
Y,1680,3,1680,1680
N,1681,4,1681,1681
N,1682,1,1682,1682
Y,1683,4,1683,1683
N,1684,2,1684,1684
Y,1685,1,1685,1685
N,1686,4,1686,1686
N,1687,4,1687,1687
N,1688,2,1688,1688
N,1689,3,1689,1689
N,1690,3,1690,1690
N,1691,1,1691,1691
Y,1692,3,1692,1692
Y,1693,2,1693,1693
Y,1694,3,1694,1694
N,1695,2,1695,1695
N,1696,3,1696,1696
Y,1697,3,1697,1697
N,1698,4,1698,1698
N,1699,3,1699,1699
N,1700,3,1700,1700
N,1701,2,1701,1701
N,1702,3,1702,1702
Y,1703,4,1703,1703
Y,1704,3,1704,1704
Y,1705,3,1705,1705
N,1706,3,1706,1706
Y,1707,3,1707,1707
Y,1708,2,1708,1708
N,1709,4,1709,1709
N,1710,4,1710,1710
N,1711,2,1711,1711
Y,1712,3,1712,1712
Y,1713,3,1713,1713
Y,1714,3,1714,1714
N,1715,3,1715,1715
Y,1716,1,1716,1716
Y,1717,3,1717,1717
N,1718,3,1718,1718
Y,1719,2,1719,1719
Y,1720,3,1720,1720
Y,1721,3,1721,1721
N,1722,3,1722,1722
Y,1723,3,1723,1723
N,1724,2,1724,1724
Y,1725,1,1725,1725
N,1726,4,1726,1726
N,1727,3,1727,1727
Y,1728,1,1728,1728
Y,1729,3,1729,1729
N,1730,4,1730,1730
Y,1731,4,1731,1731
Y,1732,3,1732,1732
Y,1733,1,1733,1733
Y,1734,3,1734,1734
N,1735,4,1735,1735
Y,1736,3,1736,1736
Y,1737,3,1737,1737
Y,1738,2,1738,1738
N,1739,3,1739,1739
N,1740,4,1740,1740
Y,1741,4,1741,1741
Y,1742,3,1742,1742
N,1743,2,1743,1743
N,1744,4,1744,1744
N,1745,3,1745,1745
N,1746,1,1746,1746
N,1747,4,1747,1747
N,1748,4,1748,1748
Y,1749,3,1749,1749
Y,1750,2,1750,1750
Y,1751,4,1751,1751
Y,1752,4,1752,1752
Y,1753,3,1753,1753
N,1754,3,1754,1754
N,1755,2,1755,1755
Y,1756,3,1756,1756
N,1757,3,1757,1757
N,1758,3,1758,1758
N,1759,3,1759,1759
Y,1760,2,1760,1760
Y,1761,4,1761,1761
N,1762,3,1762,1762
Y,1763,2,1763,1763
N,1764,2,1764,1764
Y,1765,2,1765,1765
Y,1766,2,1766,1766
N,1767,3,1767,1767
Y,1768,4,1768,1768
N,1769,3,1769,1769
N,1770,3,1770,1770
Y,1771,3,1771,1771
Y,1772,2,1772,1772
Y,1773,2,1773,1773
Y,1774,3,1774,1774
Y,1775,3,1775,1775
N,1776,3,1776,1776
N,1777,3,1777,1777
N,1778,4,1778,1778
Y,1779,2,1779,1779
Y,1780,4,1780,1780
Y,1781,4,1781,1781
Y,1782,3,1782,1782
N,1783,1,1783,1783
N,1784,3,1784,1784
Y,1785,3,1785,1785
N,1786,2,1786,1786
Y,1787,3,1787,1787
Y,1788,4,1788,1788
N,1789,3,1789,1789
Y,1790,4,1790,1790
Y,1791,2,1791,1791
N,1792,1,1792,1792
N,1793,4,1793,1793
Y,1794,2,1794,1794
Y,1795,3,1795,1795
N,1796,1,1796,1796
Y,1797,1,1797,1797
Y,1798,4,1798,1798
Y,1799,4,1799,1799
N,1800,4,1800,1800
N,1801,3,1801,1801
Y,1802,3,1802,1802
N,1803,3,1803,1803
N,1804,2,1804,1804
N,1805,4,1805,1805
N,1806,3,1806,1806
Y,1807,3,1807,1807
N,1808,4,1808,1808
Y,1809,1,1809,1809
N,1810,3,1810,1810
N,1811,3,1811,1811
N,1812,4,1812,1812
Y,1813,3,1813,1813
N,1814,4,1814,1814
Y,1815,3,1815,1815
Y,1816,1,1816,1816
Y,1817,1,1817,1817
Y,1818,3,1818,1818
Y,1819,3,1819,1819
N,1820,3,1820,1820
N,1821,3,1821,1821
N,1822,3,1822,1822
Y,1823,4,1823,1823
N,1824,3,1824,1824
Y,1825,3,1825,1825
Y,1826,1,1826,1826
N,1827,4,1827,1827
N,1828,3,1828,1828
N,1829,2,1829,1829
N,1830,3,1830,1830
Y,1831,1,1831,1831
N,1832,3,1832,1832
N,1833,2,1833,1833
Y,1834,3,1834,1834
Y,1835,3,1835,1835
N,1836,3,1836,1836
Y,1837,1,1837,1837
Y,1838,4,1838,1838
N,1839,3,1839,1839
N,1840,3,1840,1840
Y,1841,3,1841,1841
Y,1842,1,1842,1842
N,1843,3,1843,1843
N,1844,1,1844,1844
Y,1845,2,1845,1845
Y,1846,3,1846,1846
Y,1847,4,1847,1847
Y,1848,3,1848,1848
Y,1849,4,1849,1849
Y,1850,3,1850,1850
N,1851,2,1851,1851
Y,1852,2,1852,1852
Y,1853,4,1853,1853
Y,1854,3,1854,1854
N,1855,4,1855,1855
N,1856,4,1856,1856
Y,1857,3,1857,1857
Y,1858,3,1858,1858
N,1859,4,1859,1859
N,1860,5,1860,1860
Y,1861,4,1861,1861
N,1862,4,1862,1862
Y,1863,2,1863,1863
N,1864,1,1864,1864
Y,1865,2,1865,1865
N,1866,2,1866,1866
N,1867,3,1867,1867
N,1868,3,1868,1868
Y,1869,4,1869,1869
N,1870,3,1870,1870
N,1871,4,1871,1871
N,1872,1,1872,1872
N,1873,4,1873,1873
Y,1874,1,1874,1874
N,1875,3,1875,1875
Y,1876,3,1876,1876
Y,1877,3,1877,1877
Y,1878,2,1878,1878
Y,1879,3,1879,1879
N,1880,2,1880,1880
N,1881,3,1881,1881
N,1882,4,1882,1882
N,1883,2,1883,1883
Y,1884,3,1884,1884
N,1885,4,1885,1885
N,1886,3,1886,1886
N,1887,3,1887,1887
Y,1888,3,1888,1888
N,1889,4,1889,1889
N,1890,4,1890,1890
N,1891,3,1891,1891
N,1892,3,1892,1892
Y,1893,1,1893,1893
Y,1894,3,1894,1894
Y,1895,3,1895,1895
N,1896,3,1896,1896
Y,1897,3,1897,1897
Y,1898,4,1898,1898
Y,1899,1,1899,1899
Y,1900,3,1900,1900
Y,1901,1,1901,1901
N,1902,3,1902,1902
Y,1903,1,1903,1903
Y,1904,4,1904,1904
Y,1905,2,1905,1905
N,1906,3,1906,1906
N,1907,3,1907,1907
Y,1908,3,1908,1908
N,1909,1,1909,1909
N,1910,1,1910,1910
Y,1911,1,1911,1911
Y,1912,2,1912,1912
Y,1913,4,1913,1913
N,1914,4,1914,1914
Y,1915,3,1915,1915
Y,1916,4,1916,1916
N,1917,2,1917,1917
N,1918,3,1918,1918
Y,1919,1,1919,1919
Y,1920,3,1920,1920
N,1921,4,1921,1921
Y,1922,3,1922,1922
Y,1923,4,1923,1923
Y,1924,2,1924,1924
Y,1925,3,1925,1925
Y,1926,3,1926,1926
Y,1927,3,1927,1927
Y,1928,3,1928,1928
Y,1929,3,1929,1929
N,1930,3,1930,1930
Y,1931,1,1931,1931
Y,1932,3,1932,1932
N,1933,1,1933,1933
Y,1934,3,1934,1934
N,1935,2,1935,1935
Y,1936,4,1936,1936
N,1937,2,1937,1937
Y,1938,3,1938,1938
Y,1939,4,1939,1939
N,1940,2,1940,1940
N,1941,5,1941,1941
N,1942,3,1942,1942
N,1943,4,1943,1943
Y,1944,2,1944,1944
N,1945,3,1945,1945
Y,1946,3,1946,1946
Y,1947,3,1947,1947
N,1948,1,1948,1948
Y,1949,3,1949,1949
N,1950,2,1950,1950
N,1951,3,1951,1951
Y,1952,3,1952,1952
Y,1953,2,1953,1953
Y,1954,3,1954,1954
N,1955,1,1955,1955
N,1956,3,1956,1956
Y,1957,4,1957,1957
N,1958,2,1958,1958
N,1959,2,1959,1959
Y,1960,4,1960,1960
Y,1961,4,1961,1961
Y,1962,3,1962,1962
N,1963,3,1963,1963
Y,1964,3,1964,1964
Y,1965,4,1965,1965
N,1966,3,1966,1966
Y,1967,4,1967,1967
Y,1968,3,1968,1968
Y,1969,3,1969,1969
Y,1970,4,1970,1970
Y,1971,3,1971,1971
Y,1972,2,1972,1972
N,1973,2,1973,1973
Y,1974,3,1974,1974
Y,1975,3,1975,1975
Y,1976,3,1976,1976
N,1977,3,1977,1977
Y,1978,3,1978,1978
N,1979,3,1979,1979
Y,1980,3,1980,1980
Y,1981,3,1981,1981
Y,1982,4,1982,1982
N,1983,3,1983,1983
Y,1984,3,1984,1984
N,1985,3,1985,1985
Y,1986,3,1986,1986
N,1987,4,1987,1987
Y,1988,2,1988,1988
Y,1989,3,1989,1989
N,1990,3,1990,1990
Y,1991,3,1991,1991
N,1992,3,1992,1992
N,1993,3,1993,1993
Y,1994,3,1994,1994
Y,1995,3,1995,1995
Y,1996,2,1996,1996
N,1997,4,1997,1997
N,1998,4,1998,1998
Y,1999,2,1999,1999
Y,2000,1,2000,2000
N,2001,3,2001,2001
Y,2002,2,2002,2002
Y,2003,3,2003,2003
Y,2004,3,2004,2004
N,2005,1,2005,2005
N,2006,4,2006,2006
N,2007,3,2007,2007
Y,2008,3,2008,2008
Y,2009,3,2009,2009
Y,2010,1,2010,2010
Y,2011,3,2011,2011
N,2012,2,2012,2012
Y,2013,1,2013,2013
Y,2014,4,2014,2014
Y,2015,3,2015,2015
N,2016,1,2016,2016
Y,2017,3,2017,2017
N,2018,3,2018,2018
N,2019,1,2019,2019
N,2020,2,2020,2020
Y,2021,2,2021,2021
Y,2022,4,2022,2022
Y,2023,4,2023,2023
Y,2024,3,2024,2024
N,2025,4,2025,2025
Y,2026,4,2026,2026
Y,2027,3,2027,2027
N,2028,3,2028,2028
Y,2029,3,2029,2029
Y,2030,3,2030,2030
N,2031,4,2031,2031
N,2032,4,2032,2032
N,2033,3,2033,2033
Y,2034,3,2034,2034
N,2035,4,2035,2035
Y,2036,3,2036,2036
Y,2037,4,2037,2037
Y,2038,1,2038,2038
N,2039,3,2039,2039
Y,2040,4,2040,2040
N,2041,3,2041,2041
Y,2042,2,2042,2042
N,2043,3,2043,2043
N,2044,4,2044,2044
Y,2045,2,2045,2045
N,2046,2,2046,2046
Y,2047,4,2047,2047
N,2048,4,2048,2048
N,2049,3,2049,2049
N,2050,2,2050,2050
N,2051,4,2051,2051
Y,2052,4,2052,2052
N,2053,3,2053,2053
N,2054,3,2054,2054
N,2055,3,2055,2055
Y,2056,4,2056,2056
N,2057,4,2057,2057
Y,2058,1,2058,2058
Y,2059,4,2059,2059
N,2060,3,2060,2060
N,2061,3,2061,2061
Y,2062,3,2062,2062
Y,2063,1,2063,2063
Y,2064,3,2064,2064
N,2065,3,2065,2065
N,2066,3,2066,2066
Y,2067,3,2067,2067
Y,2068,3,2068,2068
N,2069,3,2069,2069
Y,2070,4,2070,2070
Y,2071,3,2071,2071
N,2072,4,2072,2072
N,2073,4,2073,2073
N,2074,1,2074,2074
Y,2075,3,2075,2075
N,2076,3,2076,2076
Y,2077,4,2077,2077
Y,2078,3,2078,2078
N,2079,2,2079,2079
N,2080,3,2080,2080
Y,2081,1,2081,2081
Y,2082,2,2082,2082
N,2083,4,2083,2083
Y,2084,3,2084,2084
N,2085,3,2085,2085
N,2086,4,2086,2086
N,2087,3,2087,2087
Y,2088,4,2088,2088
N,2089,3,2089,2089
N,2090,3,2090,2090
Y,2091,3,2091,2091
N,2092,1,2092,2092
Y,2093,3,2093,2093
Y,2094,4,2094,2094
N,2095,1,2095,2095
Y,2096,3,2096,2096
Y,2097,3,2097,2097
N,2098,1,2098,2098
N,2099,2,2099,2099
Y,2100,2,2100,2100
Y,2101,1,2101,2101
Y,2102,3,2102,2102
Y,2103,3,2103,2103
Y,2104,2,2104,2104
Y,2105,3,2105,2105
Y,2106,4,2106,2106
N,2107,2,2107,2107
Y,2108,4,2108,2108
Y,2109,3,2109,2109
N,2110,4,2110,2110
Y,2111,3,2111,2111
N,2112,2,2112,2112
Y,2113,4,2113,2113
Y,2114,3,2114,2114
N,2115,3,2115,2115
N,2116,3,2116,2116
Y,2117,3,2117,2117
N,2118,1,2118,2118
N,2119,1,2119,2119
N,2120,3,2120,2120
N,2121,2,2121,2121
N,2122,3,2122,2122
Y,2123,1,2123,2123
Y,2124,3,2124,2124
N,2125,2,2125,2125
N,2126,3,2126,2126
Y,2127,3,2127,2127
Y,2128,4,2128,2128
N,2129,4,2129,2129
N,2130,3,2130,2130
N,2131,3,2131,2131
Y,2132,4,2132,2132
Y,2133,4,2133,2133
N,2134,3,2134,2134
N,2135,3,2135,2135
Y,2136,4,2136,2136
Y,2137,3,2137,2137
Y,2138,4,2138,2138
N,2139,3,2139,2139
Y,2140,4,2140,2140
Y,2141,2,2141,2141
Y,2142,3,2142,2142
Y,2143,2,2143,2143
Y,2144,3,2144,2144
Y,2145,4,2145,2145
Y,2146,1,2146,2146
Y,2147,3,2147,2147
N,2148,1,2148,2148
Y,2149,3,2149,2149
N,2150,3,2150,2150
Y,2151,4,2151,2151
N,2152,2,2152,2152
N,2153,3,2153,2153
Y,2154,3,2154,2154
N,2155,3,2155,2155
Y,2156,4,2156,2156
N,2157,1,2157,2157
Y,2158,1,2158,2158
Y,2159,3,2159,2159
N,2160,3,2160,2160
Y,2161,2,2161,2161
Y,2162,1,2162,2162
Y,2163,4,2163,2163
Y,2164,3,2164,2164
N,2165,3,2165,2165
Y,2166,2,2166,2166
Y,2167,1,2167,2167
Y,2168,2,2168,2168
N,2169,3,2169,2169
Y,2170,2,2170,2170
Y,2171,1,2171,2171
Y,2172,3,2172,2172
N,2173,3,2173,2173
Y,2174,4,2174,2174
N,2175,4,2175,2175
N,2176,1,2176,2176
Y,2177,3,2177,2177
Y,2178,4,2178,2178
Y,2179,4,2179,2179
N,2180,3,2180,2180
N,2181,4,2181,2181
N,2182,3,2182,2182
Y,2183,3,2183,2183
N,2184,1,2184,2184
Y,2185,1,2185,2185
N,2186,3,2186,2186
Y,2187,3,2187,2187
Y,2188,2,2188,2188
N,2189,3,2189,2189
N,2190,1,2190,2190
Y,2191,1,2191,2191
Y,2192,3,2192,2192
Y,2193,3,2193,2193
N,2194,4,2194,2194
N,2195,2,2195,2195
Y,2196,2,2196,2196
Y,2197,3,2197,2197
Y,2198,4,2198,2198
Y,2199,3,2199,2199
N,2200,1,2200,2200
Y,2201,4,2201,2201
Y,2202,2,2202,2202
Y,2203,3,2203,2203
Y,2204,3,2204,2204
N,2205,1,2205,2205
Y,2206,2,2206,2206
N,2207,2,2207,2207
Y,2208,2,2208,2208
N,2209,5,2209,2209
Y,2210,3,2210,2210
N,2211,1,2211,2211
N,2212,3,2212,2212
N,2213,3,2213,2213
N,2214,2,2214,2214
N,2215,4,2215,2215
Y,2216,3,2216,2216
N,2217,4,2217,2217
N,2218,4,2218,2218
N,2219,1,2219,2219
N,2220,3,2220,2220
N,2221,3,2221,2221
N,2222,3,2222,2222
N,2223,4,2223,2223
N,2224,3,2224,2224
Y,2225,3,2225,2225
Y,2226,4,2226,2226
N,2227,4,2227,2227
N,2228,1,2228,2228
N,2229,3,2229,2229
N,2230,3,2230,2230
N,2231,2,2231,2231
N,2232,3,2232,2232
N,2233,4,2233,2233
N,2234,1,2234,2234
Y,2235,2,2235,2235
Y,2236,4,2236,2236
Y,2237,3,2237,2237
N,2238,3,2238,2238
N,2239,3,2239,2239
N,2240,3,2240,2240
N,2241,2,2241,2241
Y,2242,1,2242,2242
N,2243,1,2243,2243
N,2244,4,2244,2244
N,2245,4,2245,2245
N,2246,3,2246,2246
Y,2247,3,2247,2247
N,2248,1,2248,2248
N,2249,4,2249,2249
N,2250,4,2250,2250
N,2251,3,2251,2251
N,2252,1,2252,2252
N,2253,3,2253,2253
Y,2254,1,2254,2254
Y,2255,4,2255,2255
N,2256,2,2256,2256
Y,2257,5,2257,2257
Y,2258,2,2258,2258
N,2259,2,2259,2259
Y,2260,3,2260,2260
N,2261,1,2261,2261
Y,2262,4,2262,2262
N,2263,3,2263,2263
N,2264,1,2264,2264
Y,2265,1,2265,2265
Y,2266,3,2266,2266
N,2267,2,2267,2267
N,2268,3,2268,2268
Y,2269,4,2269,2269
N,2270,4,2270,2270
N,2271,4,2271,2271
N,2272,3,2272,2272
N,2273,3,2273,2273
N,2274,2,2274,2274
Y,2275,2,2275,2275
N,2276,2,2276,2276
N,2277,3,2277,2277
Y,2278,2,2278,2278
N,2279,2,2279,2279
N,2280,3,2280,2280
N,2281,2,2281,2281
N,2282,3,2282,2282
N,2283,2,2283,2283
N,2284,1,2284,2284
N,2285,3,2285,2285
